salary,salary_,age,education level,field,position,years of full time job,years of learn programe,[ASP .net],[Assembly],[Bash/Shell/PowerShell],[C],[C#],[C++],[Clojure],[Dart],[Elixir],[Erlang],[Go],[Groovy],[Haskell],[HTML/CSS],[Java],[JavaScript],[Julia],[Kotlin],[Lua],[Objective-C],[Ocaml],[Pascal],[Perl],[PHP],[Python],[R],[Ruby],[Rust],[Scala],[SQL]
1.5,15000,23,3,5,Freelance,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,23,6,5,freelance,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3
1.5,15000,23,6,5,Freelance,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,23,6,5,Freelance,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,15000,28,6,5,freelance,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.5,15000,23,6,5,Freelance,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,19,6,5,Freelance,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5,15000,19,3,5,Freelance,1,0.5,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1
1.5,15000,19,6,5,Freelance,0,13,3,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1
1.5,15000,16,2,5,Freelance,0,2.5,3,1,3,3,1,1,2,3,1,3,3,3,1,3,3,1,1,3,3,3,3,3,0,1,1,1,1,1,3,1
1.5,15000,16,2,5,Freelance,1,0.5,1,3,1,3,3,3,0,0,0,1,0,1,0,3,3,3,0,0,0,0,0,1,0,3,3,0,0,0,0,3
1.5,15000,23,6,5,Freelance,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,23,6,5,Freelance,1,30,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5,15000,23,6,5,freelance,1,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.5,15000,23,6,5,Freelance,1.5,1.5,1,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.5,15000,19,6,5,Freelance,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.5,15000,19,6,5,Software Engineer,1,0.5,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1
1.5,15000,23,6,6,Web Developer,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.5,15000,23,6,6,Web Developer,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,15000,23,6,6,UI designer,0,1.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,15000,23,6,6,Web Developer,8.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.5,15000,16,2,6,Designer,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,23,6,6,Web Developer,0,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.5,15000,33,6,6,Web Developer,1,0.5,0,0,0,3,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1.5,15000,19,3,6,Web Developer,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,3,3,0,0,0,0,1
1.5,15000,23,6,1,Educator / Instructor,0,18,0,1,3,1,1,1,1,1,1,1,1,0,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5,15000,23,6,1,Educator / Instructor,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,28,6,3,Engineering manager,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.5,15000,23,6,4,IT support,1,0.5,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1.5,15000,38,3,4,IT support,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,33,6,4,IT support,1.5,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,1,0,0,0,0,1
1.5,15000,23,6,2,Data or Business Database & Analyst,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,15000,23,6,4,Freelance,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1.5,15000,23,6,4,IT support,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,45.5,6,4,IT support,5.5,5.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.5,15000,23,6,4,Freelance,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.5,15000,23,3,5,Mobile developer,1.5,2,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1
1.5,15000,23,6,6,Designer,1,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,23,6,3,Team lead,1.5,8.5,3,1,3,1,3,3,1,3,1,3,1,3,1,3,3,3,1,1,1,1,1,3,1,3,1,3,1,3,1,3
1.5,15000,23,6,2,Data engineer,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1.5,15000,23,6,6,Web Developer,1.5,6,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.5,15000,19,6,1,Educator / Instructor,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.5,15000,23,6,4,IT support,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,45.5,6,4,admin support,1.5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,19,5,6,Designer,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,19,6,6,UI designer,0,10,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
1.5,15000,23,3,6,Online Marketing,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,23,6,6,Designer,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,1,3,0,0,0,3
1.5,15000,23,6,6,Designer,1.5,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.5,15000,23,6,6,Freelance,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,15000,28,6,4,IT support,1.5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.5,15000,23,6,4,IT support,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,15000,23,6,6,Designer,1,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1
1.5,15000,38,7,4,IT support,3.5,15,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.5,15000,23,6,5,Full-stack developer,0,8,0,0,3,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
1.5,15000,16,3,6,Web Developer,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,19,6,3,Manager,1.5,0.5,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1.75005,17500.5,23,6,2,Logistics,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.75005,17500.5,28,6,2,Scientist,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,4,IT support,1,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.75005,17500.5,28,6,4,Network Engineer,1.5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,33,7,2,Freelance,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,6,service engineer,1,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,2,Database & Database & Analyst administrator,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1.75005,17500.5,45.5,3,3,Product Owner,8.5,8.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.75005,17500.5,23,6,3,Manager,3.5,0.5,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.75005,17500.5,23,6,3,Manager,1.5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.75005,17500.5,28,5,4,IT support,3.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.75005,17500.5,28,6,4,IT Support,3.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,4,IT support,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.75005,17500.5,28,6,4,IT support,3.5,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,19,3,4,IT support,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,28,6,5,Desktop or Enterprise applications developer,1.5,6,0,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,23,6,5,Back-end developer,1,13,0,1,1,1,1,1,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,3,1,1,0,0,0,3
1.75005,17500.5,23,6,5,Back-end developer,1.5,1.5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1.75005,17500.5,23,6,5,Front-end developer,1,0.5,0,1,1,1,0,0,0,1,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Full-stack developer,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Front-end developer,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Front-end developer,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Full-stack developer,1,0.5,0,1,1,3,3,3,1,1,1,1,1,0,1,3,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,3
1.75005,17500.5,28,6,5,Desktop or Enterprise applications developer,1,3,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,23,6,5,Full-stack developer,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,38,6,5,Back-end developer,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.75005,17500.5,23,6,5,Full-stack developer,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1.75005,17500.5,23,6,5,freelance,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.75005,17500.5,23,6,6,Web Developer,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1.75005,17500.5,23,6,6,Web Developer,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,23,8,1,Academic researcher,1.5,5,0,1,1,3,3,3,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3
1.75005,17500.5,23,6,2,Data or Business Database & Analyst,1,4,1,0,3,0,0,1,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
1.75005,17500.5,28,6,4,IT support,1.5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.75005,17500.5,19,6,4,IT support,1.5,2,0,3,3,3,1,1,1,1,1,1,3,1,1,3,3,3,1,0,1,1,1,1,1,1,1,1,1,3,2,1
1.75005,17500.5,19,6,4,IT support,1.5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.75005,17500.5,23,6,4,IT support,8.5,8.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,23,6,4,IT support,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,33,6,4,IT support,5.5,1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.75005,17500.5,23,6,4,IT support,3.5,3.5,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,4,IT support,1,28,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,28,5,4,IT Support,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.75005,17500.5,23,6,4,IT support,1,6,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,23,6,4,Engineering System,1,4,1,1,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,23,3,4,Security specialist,1,1,3,1,3,3,3,3,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3,1,3,1,1,1,1,1,3,3
1.75005,17500.5,23,6,4,System administrator,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1.75005,17500.5,23,6,4,Network engineer,1.5,4,1,0,1,0,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,28,6,5,Full-stack developer,1.5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Full-stack developer,1,0.5,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,1,1,0,3,1,1,1,3,1,1,1,1,1,3
1.75005,17500.5,19,4,5,Back-end developer,1.5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,5,Game or Graphics developer,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,5,QA or Test developer,0,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.75005,17500.5,23,6,5,Full-stack developer,1,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1.75005,17500.5,38,3,5,Full-stack developer,1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,23,6,5,Mobile developer,1,18,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1
1.75005,17500.5,23,6,5,Full-stack developer,1.5,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1.75005,17500.5,55,5,5,Software developer,30,28,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
1.75005,17500.5,23,6,5,Back-end developer,1.5,1.5,0,1,1,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
1.75005,17500.5,23,6,5,Back-end developer,1,4,3,0,0,1,3,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,23,3,5,Freelance,0,0.5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.75005,17500.5,23,6,5,Freelance,0,3,0,1,0,3,3,3,0,3,0,0,0,0,0,3,3,1,0,3,0,0,0,0,0,1,3,0,0,0,0,3
1.75005,17500.5,38,6,5,Freelance,8.5,5,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Freelance,1.5,0.5,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,2,1,3,1,1,1,1,1,1
1.75005,17500.5,33,3,5,Freelance,3.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,5,Freelance,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,23,6,6,Web Developer,1,0.5,0,1,0,1,1,1,0,1,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1
1.75005,17500.5,23,6,6,Web Developer,1.5,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3
1.75005,17500.5,28,6,6,Web Developer,1,0.5,0,1,3,1,0,1,0,0,0,0,0,0,0,3,3,3,0,0,1,0,0,0,0,0,3,0,0,0,3,0
1.75005,17500.5,23,6,6,Web Developer,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.75005,17500.5,23,6,6,Web Developer,1,6,1,0,1,3,1,1,0,1,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
1.75005,17500.5,23,6,6,Web Developer,1.5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,6,Web Developer,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1
1.75005,17500.5,28,6,2,Database & Database & Analyst administrator,3.5,3,3,1,1,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,1,3,1,1,1,1,0,3
1.75005,17500.5,23,6,3,Engineering manager,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,5,Front-end developer,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,5,Full-stack developer,3.5,6,0,0,0,1,3,1,0,1,0,0,0,0,0,3,3,3,0,1,0,1,0,0,0,3,1,0,0,0,0,3
1.75005,17500.5,28,6,3,Freelance,1.5,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.75005,17500.5,28,6,2,Database & Database & Analyst administrator,1.5,1.5,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1.75005,17500.5,23,6,5,Back-end developer,1.5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,23,6,5,Front-end developer,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.75005,17500.5,23,6,6,Designer,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.75005,17500.5,23,6,6,Online Marketing,1.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75005,17500.5,23,6,2,Scientist,1,0.5,0,1,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,28,6,5,Software Engineer,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,38,7,1,Academic researcher,13,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1.75005,17500.5,23,7,1,Academic researcher,3.5,3.5,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.75005,17500.5,33,6,1,Educator / Instructor,13,8.5,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,3
1.75005,17500.5,33,6,1,Educator / Instructor,3.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.75005,17500.5,33,6,1,Educator / Instructor,3.5,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.75005,17500.5,23,6,1,Educator / Instructor,1.5,0.5,0,1,1,0,0,1,3,0,0,0,0,1,1,0,3,0,0,0,1,1,1,1,3,1,1,1,3,2,0,1
1.75005,17500.5,23,6,1,Educator / Instructor,1.5,0.5,1,0,3,1,3,1,0,1,0,0,0,0,0,3,1,3,0,0,0,1,0,1,0,3,3,1,0,0,0,3
1.75005,17500.5,33,7,1,Educator / Instructor,5.5,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.75005,17500.5,28,6,4,IT support,3.5,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.75005,17500.5,33,6,4,IT support,5.5,5.5,1,1,1,3,1,3,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,3,1,2,1,1,1,3
1.75005,17500.5,38,6,4,IT support,8.5,8.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.75005,17500.5,28,6,4,System administrator,3.5,0.5,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1.75005,17500.5,23,6,5,Back-end developer,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,3
1.75005,17500.5,23,6,5,Full-stack developer,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1.75005,17500.5,23,6,5,Back-end developer,0,6,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,1,3,0,0,0,0,1
1.75005,17500.5,28,6,5,Back-end developer,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1.75005,17500.5,23,6,2,Data scientist or Machine learning specialist,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1
1.75005,17500.5,19,6,6,Web Developer,5.5,5,0,1,3,3,0,3,1,0,0,0,1,0,1,3,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,3
